,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
312,9,29.99,1,0,2,0,1,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $29.99 in the past year. I've been shopping for men's merchandise, and I live in a rural area. I'm not a newbie anymore since I've been a customer for over a year.

I made my purchase using the web, and guess what? I received a marketing email about women's merchandise. Even though it wasn't exactly what I was looking for, I still visited the website. Gotta keep up with the latest trends, right?

Overall, I have to say that this online shopping website knows how to keep me engaged. Can't wait to see what other exciting offers they have in store! #onlineshopping #retailtherapy"
313,4,390.6,0,1,2,1,1,2,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase, and I've spent $390.6 on women's merchandise in the past year. Living in a rural area, I'm always on the lookout for great online deals. As a new customer, I made my purchase using the web. Although I didn't receive any marketing emails, I did visit the website after hearing about it. Can't wait to see what they have in store! #onlineshopping #retailtherapy"
314,9,136.45,0,1,2,1,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase and I've spent $136.45 in the past year. I'm a newbie on this website and live in a rural area. I primarily buy women's merchandise and I made my purchases using the web. I received a marketing email about men's merchandise, but I didn't visit the website this time. Can't wait for my next shopping spree! #OnlineShopping #RetailTherapy"
315,4,153.29,0,1,1,0,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 4 months since my last purchase and I've spent $153.29 on women's merchandise in the past year. I live in a suburban area and I'm not a new customer. I made my purchase using the web. Unfortunately, I didn't receive any marketing email this time. Despite that, I didn't visit the website. Stay tuned for more updates! #onlineshopping #experience"
316,4,198.54,0,1,2,0,1,0,0,"Hey everyone! Just wanted to share my recent experience with online shopping. It's been 4 months since my last purchase and I've spent a total of $198.54 on women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchases using the web. I received a marketing email about women's merchandise but unfortunately, I didn't visit the website this time. Just wanted to let you all know in case any of you are interested in checking it out! #onlineshopping #womensmerchandise #missedopportunity"
317,2,739.1,1,1,2,1,0,1,0,"Hey everyone! I just wanted to share my recent online shopping experience. It's been 2 months since my last purchase, and I've spent a total of $739.1 on both men's and women's merchandise in the past year. I live in a rural area (zip code 2) and I'm considered a new customer. I made my purchases using my phone (channel 0). 
I received a marketing email about men's merchandise (treatment 1), but I didn't end up visiting the website (visit 0). Despite that, I still wanted to let you all know about the campaign. Happy shopping! #onlineshopping #marketingcampaign"
318,3,169.65,0,1,1,0,0,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 3 months since my last purchase, and I've spent a total of $169.65 on women's merchandise in the past year. I live in a suburban area with a zip code of 1. Although I'm not a newbie customer, I did receive a marketing email about men's merchandise. However, I didn't end up visiting the website. Just thought I'd share! #onlineshopping #marketingcampaign"
319,6,303.07,1,0,2,0,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 6 months since my last purchase on this website, and I've spent a total of $303.07 in the past year. I mainly shop for men's merchandise and live in a rural area. I'm not a new customer and usually make my purchases through the web. 

Recently, I received a marketing email about women's merchandise from this website, but I didn't visit the website after receiving the email. Just thought I'd let you all know about this campaign! #onlineshopping #marketing #mensfashion #rurallife"
320,1,98.83,0,1,1,0,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about a month since my last purchase, and I've spent $98.83 on women's merchandise in the past year. I live in a suburban area and I'm not a new customer. When it comes to shopping, I prefer using my phone as the channel. 

Recently, I received an email from a website promoting women's merchandise, but I didn't visit the website. I thought it was interesting to see their marketing campaign though. #onlineshopping #marketingcampaign"
321,7,184.69,1,0,2,1,1,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, it's been 7 months since my last purchase and I've spent a total of $184.69 on this website in the past year. I primarily bought men's merchandise and I live in a rural area (zip code 2). I was actually a new customer within the past year and made my purchases using the web. 

Now, here's something interesting. I received a marketing email from the website about women's merchandise, but I didn't end up visiting the website. I guess it just didn't catch my interest this time. 

Anyway, thought I'd share my background with you all. Happy shopping! #onlineshopping #marketingcampaign"
322,10,115.42,1,0,2,0,0,0,1,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase, and I've spent $115.42 in the past year. Although I didn't buy any women's merchandise, I did purchase some men's items. I live in a rural area (zip code 2) and I'm not a newbie to this website. I made my purchase using my phone (channel 0). 

The interesting part is that I received a marketing email about women's merchandise (treatment 0) and I actually visited the website after receiving the email. It's always nice to check out new products, right?

Just thought I'd let you all know about my experience. Let me know if you have any questions! #onlineshopping #marketingcampaign"
