,recency,history,mens,womens,zip_code,newbie,channel,treatment,visit,llm_post
335,10.0,60.08,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 10 months since my last purchase on this website and I've spent $60.08 in the past year. I mainly purchased men's merchandise. I live in a rural area and I'm not a new customer. I made my purchase using my phone. Unfortunately, I didn't receive any marketing emails from the website this time. I didn't visit the website either. Overall, it was a decent experience, but I hope to receive some exciting offers in the future. #onlineshopping #experiencesharing"
336,5.0,42.67,1,0,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 5 months since my last purchase and I've spent $42.67 in the past year. I'm a fan of men's merchandise, but haven't bought anything for women recently. I live in a rural area and I'm not a newbie to this website. I made my purchase using my phone and didn't receive any marketing emails from them. I also didn't visit their website this time. Just thought I'd let you all know! #onlineshopping #experience"
337,11.0,761.96,0,1,,1,2,0,0,"Hey everyone! Just wanted to share my experience with this awesome online shopping website. It's been 11 months since my last purchase and I've spent a total of $761.96 there in the past year. I'm a fan of women's merchandise and I live in a suburban area. I was a new customer when I first started shopping there. I usually make my purchases using multiple channels. Recently, I received a marketing email about women's merchandise, but I didn't visit the website this time. Can't wait for my next shopping spree! #onlineshopping #fashion #wishlist"
338,9.0,205.39,0,1,2,0,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 9 months since my last purchase, and I've spent $205.39 on women's merchandise in the past year. I live in a rural area and I'm not a new customer. I made my purchase using my phone. Unfortunately, I didn't receive any marketing email, but I did visit the website. Can't wait to see what they have in store! #onlineshopping #excited"
339,8.0,319.78,0,1,2,1,0,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase and I've spent a total of $319.78 on women's merchandise in the past year. I live in a rural area, so it's always exciting to find great deals online. As a new customer, I received a marketing email about women's merchandise, but unfortunately, I didn't visit the website this time. Can't wait to explore more options next time! #onlineshopping #womensfashion"
340,1.0,74.61,1,0,,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. So, it's been only 1 month since my last purchase and I've spent $74.61 on this website in the past year. I mostly buy men's merchandise, so I didn't receive the marketing email about women's products. I'm living in a suburban area and I've been a customer for less than a year. I usually make my purchases through the web. Unfortunately, I didn't visit the website this time. Looking forward to my next shopping spree! #onlineshopping #mensfashion"
341,1.0,172.98,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been only 1 month since my last purchase, and in the past year, I've spent a total of $172.98 on men's merchandise. Living in a rural area, I'm not really into women's stuff. I made my purchases using the web and I'm not a newbie anymore. 

By the way, I received a marketing email about men's merchandise, but unfortunately, I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #mensmerchandise"
342,8.0,39.33,0,1,2,1,0,0,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been 8 months since my last purchase and I've spent $39.33 on women's merchandise in the past year. I live in a rural area and I'm a new customer. I made my purchase using my phone. So here's the deal, I received a marketing email about women's merchandise but I didn't visit the website. Just thought I'd let you all know! #OnlineShopping #MarketingCampaign #WomenMerchandise"
343,10.0,123.22,0,1,2,1,1,2,0,"Hey everyone! Just wanted to share my recent online shopping experience. It's been about 10 months since my last purchase, and in the past year, I've spent $123.22 on women's merchandise. I live in a rural area and I'm a new customer. When it comes to shopping, I prefer using the web. So here's the interesting part - I received a marketing email about men's merchandise, but I didn't visit the website. Just thought I'd let you all know! #onlineshopping #marketingcampaign #womensfashion"
344,9.0,77.43,1,0,2,0,1,1,0,"Hey everyone! Just wanted to share my experience with this online shopping website I've been using. It's been 9 months since my last purchase and I've spent $77.43 in the past year. I'm a fan of their men's merchandise, so I've made some purchases in that category. I live in a rural area and I've been a customer for more than a year now. 

Recently, they sent me a marketing email about men's merchandise, but I haven't visited the website yet. I'm still deciding if I should check it out. Has anyone else received this email and visited the website? Let me know your thoughts! #onlineshopping #mensfashion"
345,2.0,138.09,1,0,2,0,1,2,0,"Hey everyone! Just wanted to share my online shopping experience with you all. It's been 2 months since my last purchase from this website, and I've spent $138.09 in the past year. I've mainly bought men's merchandise, and I live in a rural area. I'm not a new customer, and I made my purchases using the web. 

Oh, and guess what? I didn't receive any marketing email from the website this time. But that didn't stop me from checking out their website. Sadly, I didn't end up visiting it this time.

Just wanted to update you all on my online shopping journey! #onlineshopping #update #websiteexperience"
